code,date,close,trailing_return_pct,volume_ratio_vs_avg,pct_below_52w_high,pct_vs_ma25,pct_vs_ma75,pct_vs_ma200,ma25_above_ma75,rsi14,is_52w_high_break,trade_outcome,days_to_outcome,outcome_return_pct
53510,2025-11-06,1855.0,-3.1847133757961785,1.307290064595509,5.597964376590331,0.03019779556092111,-0.29168936158014286,6.327183934564359,0,48.78048780487806,False,timeout_win,20.0,4.0431266846361185
53570,2025-11-06,1745.0,1.1033681765389083,0.44402328414782727,5.471289274106176,0.05733944954128441,0.9425157921528982,1.2518676472721497,1,46.0,False,timeout_win,20.0,0.17191977077363896
53840,2025-11-06,2357.0,7.004405286343612,1.9910878389992992,6.468253968253969,0.23133579411114555,6.007543911200126,13.893070015003724,1,47.359154929577464,False,timeout_win,20.0,1.8667798048366566
53930,2025-11-06,5924.0,1.9432773109243697,0.960377358490566,3.297420829252367,5.531684445299537,4.052253294519638,14.146430756335718,0,75.69892473118279,False,timeout_win,20.0,4.87846049966239
54060,2025-11-06,1817.5,1.9450800915331807,1.077226042019786,5.041797283176593,2.763736698669025,2.7532790592492113,6.650001687035796,0,68.5230024213075,False,timeout_win,20.0,6.795048143053645
54400,2025-11-06,2234.0,-3.50109409190372,0.8689060879278704,7.341352136043136,0.8996964879317855,-0.6469363915062155,8.03543794490869,0,55.41044776119403,False,timeout_win,20.0,4.386750223813786
54440,2025-11-06,9353.0,0.2787307032590052,0.7238237148260646,8.840155945419104,-0.7955027577428935,-0.8525710699682082,7.735831234982295,0,42.00542005420054,False,timeout_win,20.0,9.055917887308885
54710,2025-11-06,1474.5,10.615384615384615,0.7711169598394335,4.5322110715441895,8.242427801676673,15.695454307684257,26.767556274865083,1,70.86183310533517,False,timeout_win,20.0,6.273312987453374
54800,2025-11-06,4180.0,-4.761904761904762,0.8776188042922841,8.533916849015318,-2.4504084014002334,-3.21983144506529,1.027190332326284,0,41.17647058823529,False,timeout_win,20.0,2.3923444976076556
57030,2025-11-06,2185.0,0.32863849765258213,1.0965978701347658,2.888888888888889,2.9300923308837294,9.029759885032238,26.620789568996738,1,58.886894075403944,False,timeout_win,20.0,10.983981693363845
57110,2025-11-06,2876.0,1.6260162601626018,0.6582156969748773,5.735824319895117,-0.9716894725606119,8.891822511882442,17.601598007806025,1,46.70245398773006,False,timeout_win,20.0,12.030598052851182
57140,2025-11-06,5443.0,1.4941892639734367,1.3140046088221353,6.718080548414738,-2.0740228991702425,2.4612280036845675,11.783817531349984,1,42.79398762157383,False,timeout_win,20.0,12.180782656623187
58300,2025-11-06,2470.0,12.162479455271189,1.0770719706220209,-0.8163265306122449,11.441977982313658,20.465083008733306,39.75054245276347,1,83.38028169014085,True,timeout_win,20.0,3.623481781376518
58310,2025-11-06,2148.0,5.122438780609695,1.2181992323771837,-0.7504690431519699,5.704499822841624,10.636865906882353,26.10962378469776,1,70.30625832223701,True,timeout_win,20.0,9.986033519553072
58320,2025-11-06,2227.5,0.7890461824089116,1.303952748750568,0.9779951100244498,4.377530364372474,6.515411859592534,22.838436436279107,1,65.82446808510639,False,timeout_win,20.0,3.524130190796858
58440,2025-11-06,3276.0,1.9783024888321634,1.2039127163280663,-0.7380073800738007,4.903166308023359,10.523829873372172,27.133443546697084,1,62.603550295857985,True,timeout_win,20.0,4.181929181929181
59010,2025-11-06,3444.0,4.524749468569693,1.2280679269464916,5.978705978705979,1.8778176138582237,1.4114367601735358,19.98160560750268,0,58.663366336633665,False,timeout_win,20.0,10.220673635307783
59020,2025-11-06,2159.0,-4.888888888888889,0.8549528301886793,6.778929188255613,-1.9028752135509481,0.585154954249825,13.001447193151868,1,37.83783783783784,False,timeout_win,20.0,5.187586845761927
59110,2025-11-06,2814.0,-0.8185053380782918,0.9314765286359864,5.060728744939271,0.1280956447480753,1.4161256685391437,6.013057613990414,1,51.1520737327189,False,timeout_win,20.0,4.72636815920398
59460,2025-11-06,1987.0,2.2988505747126435,1.165509360991474,2.5980392156862746,2.9533678756476682,2.966171959207363,5.347429140996951,1,70.5521472392638,False,timeout_win,20.0,0.5032712632108707
59470,2025-11-06,3731.0,-2.334966849236091,6.44234329165836,7.602773650321941,7.978421680191699,2.1859559814343514,5.770607337605543,0,70.875,False,timeout_win,20.0,3.564727954971857
59590,2025-11-06,907.0,-1.7486338797814207,1.903084849670645,8.66062437059416,-0.5002413445083095,-1.7292190344110292,4.935557766619613,0,48.64864864864865,False,timeout_win,20.0,0.6615214994487321
59760,2025-11-06,1199.0,0.6745362563237773,0.5840435936845046,6.181533646322379,0.3112241483167147,-0.6748696651056011,10.20220588235294,0,50.476190476190474,False,timeout_win,20.0,0.5004170141784821
60130,2025-11-06,2421.0,8.04953560371517,1.1682609377450213,1.0220768601798855,5.929607784797941,7.527359295054009,20.695757950415537,1,71.3963963963964,True,timeout_win,20.0,0.2891367203634862
