code,date,close,recent_breakout_count_120d,trailing_return_pct,trade_outcome,days_to_outcome,outcome_return_pct
80950,2026-01-06,493.0,0.0,5.639913232104121,timeout_loss,20.0,-3.2454361054766734
77230,2026-01-06,2709.0,0.0,4.113310050446255,take_profit,18.0,14.999999999999996
87060,2026-01-06,1755.0,0.0,7.133995037220843,timeout_loss,20.0,-0.2849002849002849
83340,2026-01-06,1810.0,3.0,1.9942196531791907,timeout_win,20.0,12.486187845303867
22920,2026-01-06,2748.0,0.0,5.786407766990291,timeout_win,20.0,12.445414847161572
39460,2026-01-06,3570.0,0.0,6.240713224368499,timeout_loss,20.0,-3.081232492997199
80910,2026-01-06,2484.0,0.0,2.8858218318695106,timeout_win,20.0,2.9790660225442833
77290,2026-01-06,11705.0,3.0,7.854137447405329,take_profit,11.0,14.999999999999986
90520,2026-01-06,2090.0,0.0,2.2037218413320274,timeout_loss,20.0,-2.4401913875598082
40970,2026-01-06,1145.0,0.0,2.019230769230769,timeout_loss,20.0,-1.222707423580786
91420,2026-01-06,4101.0,0.0,2.61569416498994,timeout_loss,20.0,-2.5359668373567423
80930,2026-01-06,1868.0,0.0,6.300578034682081,timeout_win,20.0,5.2462526766595285
23170,2026-01-06,522.0,0.0,1.1787819253438114,stop_loss,20.0,-7.999999999999999
96920,2026-01-06,2417.0,2.0,6.417582417582418,stop_loss,16.0,-8.000000000000005
45190,2026-01-06,8303.0,1.0,3.6892731036162183,timeout_win,20.0,4.805491990846682
74140,2026-01-06,1439.0,0.0,3.7873270211216314,timeout_loss,20.0,-0.20847810979847115
80860,2026-01-06,1491.0,0.0,1.9849418206707734,timeout_loss,20.0,-3.6552649228705567
90450,2026-01-06,3413.0,0.0,3.552833078101072,timeout_win,20.0,0.7031936712569586
97400,2026-01-06,3090.0,3.0,3.783231083844581,timeout_loss,20.0,-6.148867313915858
28100,2026-01-06,2902.0,0.0,1.2713340299547196,timeout_win,20.0,4.8587181254307374
95060,2026-01-06,1178.5,0.0,6.946983546617916,timeout_loss,20.0,-3.691132795927026
83370,2026-01-06,1825.0,0.0,5.410334346504559,take_profit,20.0,15.0
74210,2026-01-06,1546.0,0.0,1.1842105263157896,timeout_win,20.0,2.58732212160414
92010,2026-01-06,2995.0,0.0,1.603448275862069,timeout_win,20.0,0.7345575959933223
20020,2026-01-06,1932.5,3.0,4.1281912004345465,timeout_win,20.0,5.976714100905562
40950,2026-01-06,1430.0,1.0,3.036876355748373,timeout_win,20.0,7.2027972027972025
19290,2026-01-06,1336.0,0.0,6.048387096774194,timeout_loss,20.0,-0.29940119760479045
85110,2026-01-06,2083.0,0.0,3.0456852791878175,timeout_win,20.0,4.704752760441671
77150,2026-01-06,2486.0,0.0,4.7068891741549,timeout_win,20.0,12.711182622687048
17800,2026-01-06,1530.0,1.0,2.452316076294278,timeout_loss,20.0,-3.6601307189542487
31090,2026-01-06,1058.0,0.0,2.346041055718475,timeout_win,20.0,4.253308128544423
38630,2026-01-06,1192.0,0.0,7.4243813015582045,timeout_loss,20.0,-0.25167785234899326
34020,2026-01-06,1079.5,0.0,4.9864824271552965,take_profit,20.0,14.999999999999996
75040,2026-01-06,2993.0,1.0,2.271163110805231,timeout_win,20.0,0.5679919812896759
32840,2026-01-06,1326.0,0.0,2.3400936037441498,timeout_win,20.0,1.3574660633484164
19340,2026-01-06,2879.0,0.0,5.211480362537765,timeout_loss,20.0,-4.6891281695033
92470,2026-01-06,1628.0,0.0,5.508196721311476,timeout_win,20.0,5.159705159705159
75160,2026-01-06,4025.0,0.0,3.1047865459249677,timeout_loss,20.0,-2.484472049689441
97460,2026-01-06,4280.0,0.0,4.477611940298507,timeout_loss,20.0,-5.373831775700935
18870,2026-01-06,552.0,0.0,3.5916824196597354,take_profit,5.0,14.999999999999991
26020,2026-01-06,5350.0,0.0,2.912621359223301,timeout_win,20.0,7.102803738317758
78210,2026-01-06,1990.0,0.0,1.5930113052415211,stop_loss,15.0,-7.99999999999999
72670,2026-01-06,1565.5,0.0,3.6248752909876956,timeout_win,20.0,3.0022357074417116
45690,2026-01-06,1560.0,0.0,6.070941336971351,timeout_win,20.0,5.641025641025641
18820,2026-01-06,1735.0,1.0,6.70807453416149,timeout_win,20.0,4.495677233429395
82820,2026-01-06,1615.5,0.0,4.115755627009646,timeout_win,20.0,0.6499535747446611
95350,2026-01-06,379.0,0.0,3.825136612021858,timeout_loss,20.0,-2.9023746701846966
43010,2026-01-06,1929.0,0.0,6.5,timeout_win,20.0,5.857957490927942
85660,2026-01-06,5960.0,0.0,3.1578947368421053,timeout_win,20.0,2.348993288590604
17660,2026-01-06,14770.0,0.0,3.180212014134275,timeout_win,20.0,2.0311442112389977
42900,2026-01-06,740.0,0.0,5.232558139534884,stop_loss,17.0,-7.99999999999999
42510,2026-01-06,1289.0,0.0,5.284888521882741,timeout_win,20.0,5.352986811481769
19250,2026-01-06,5328.0,1.0,1.4152772392400155,timeout_win,20.0,1.539039039039039
80500,2026-01-06,7210.0,3.0,5.307262569832402,timeout_win,20.0,10.540915395284326
32520,2026-01-06,3135.0,0.0,2.7873365450791465,timeout_win,20.0,5.741626794258373
35800,2026-01-06,863.0,1.0,2.0408163265306123,timeout_win,20.0,4.171494785631518
87930,2026-01-06,4145.0,0.0,2.5445292620865136,timeout_loss,20.0,-0.3618817852834741
19760,2026-01-06,1759.0,3.0,5.070250458155162,timeout_loss,20.0,-2.3877202956225125
96720,2026-01-06,5570.0,3.0,4.788213627992634,timeout_loss,20.0,-4.66786355475763
80510,2026-01-06,1500.0,3.0,2.4708304735758406,timeout_loss,20.0,-4.333333333333334
79250,2026-01-06,2271.0,0.0,6.660277910876856,timeout_win,20.0,5.460149713782474
81600,2026-01-06,2519.0,0.0,2.2598870056497176,timeout_win,20.0,1.1512504962286623
81590,2026-01-06,3170.0,3.0,6.328683225586934,timeout_loss,20.0,-2.2082018927444795
91070,2026-01-06,2226.5,0.0,5.5501696558410085,timeout_win,20.0,4.648551538288794
76790,2026-01-06,2193.0,0.0,2.230659705742762,stop_loss,1.0,-7.999999999999992
41160,2026-01-06,4250.0,2.0,6.7774936061381075,timeout_win,20.0,3.294117647058824
46110,2026-01-06,1352.0,1.0,3.076923076923077,timeout_win,20.0,4.659763313609468
31480,2026-01-06,3330.0,0.0,2.4539877300613497,timeout_loss,20.0,-2.7027027027027026
33710,2026-01-06,2197.0,0.0,4.84877580412866,stop_loss,20.0,-8.0
90690,2026-01-06,2019.0,0.0,3.3472803347280333,timeout_loss,20.0,-4.6557701832590395
97950,2026-01-06,2462.0,0.0,1.4468788755684168,timeout_loss,20.0,-0.20308692120227456
39920,2026-01-06,566.0,0.0,4.646840148698884,timeout_loss,20.0,-1.9434628975265018
80650,2026-01-06,2284.0,3.0,6.488011283497884,timeout_win,20.0,2.1015761821366024
97690,2026-01-06,2446.0,0.0,5.231037489102005,timeout_loss,20.0,-0.6950122649223222
80700,2026-01-06,1030.0,3.0,1.2974051896207583,stop_loss,16.0,-7.999999999999997
18130,2026-01-06,2732.0,0.0,4.118104118104118,take_profit,7.0,14.999999999999991
72760,2026-01-06,2354.0,0.0,3.9599555061179093,timeout_win,20.0,10.74766355140187
80740,2026-01-06,5400.0,2.0,2.2900763358778624,timeout_win,20.0,9.25925925925926
81330,2026-01-06,1939.0,0.0,4.959128065395095,timeout_loss,20.0,-0.25786487880350695
26070,2026-01-06,3830.0,0.0,5.240793201133145,timeout_win,20.0,10.4177545691906
26130,2026-01-06,2037.0,0.0,1.5067805123053744,timeout_loss,20.0,-0.09818360333824251
43620,2026-01-06,2856.0,2.0,2.105638829407566,stop_loss,16.0,-8.0
45470,2026-01-06,4610.0,3.0,1.4285714285714286,timeout_win,20.0,0.8676789587852495
77510,2026-01-06,4742.0,0.0,3.342800961328381,timeout_win,20.0,2.361872627583298
34010,2026-01-06,1360.5,0.0,3.3513097072419105,take_profit,20.0,14.999999999999986
90480,2026-01-06,1711.0,0.0,5.34876446668752,timeout_win,20.0,2.396259497369959
19520,2026-01-06,3250.0,0.0,5.601317957166392,timeout_win,20.0,5.538461538461538
96990,2026-01-06,4630.0,0.0,4.100227790432802,timeout_win,20.0,2.267818574514039
87710,2026-01-06,1876.0,1.0,3.00453514739229,timeout_loss,20.0,-6.023454157782516
92160,2026-01-06,1681.0,0.0,7.894736842105263,timeout_win,20.0,0.7138607971445567
78200,2026-01-06,850.0,2.0,3.6809815950920246,timeout_loss,20.0,-3.294117647058824
33880,2026-01-06,2412.0,3.0,2.3941855493800768,timeout_loss,20.0,-4.021558872305141
97020,2026-01-06,1763.0,0.0,3.166069295101553,timeout_win,20.0,0.45377197958026094
22290,2026-01-06,3014.0,0.0,1.7729287419024888,timeout_loss,20.0,-1.2441937624419375
92020,2026-01-06,3042.0,2.0,3.4280792420327306,timeout_win,20.0,6.508875739644971
90050,2026-01-06,1836.0,0.0,2.284263959390863,timeout_loss,20.0,-3.349673202614379
84100,2026-01-06,308.1,0.0,5.088881143255498,timeout_loss,20.0,-1.655306718597865
33950,2026-01-06,2694.0,0.0,4.354527938342967,timeout_win,20.0,4.862657757980697
95050,2026-01-06,979.1,3.0,1.8178062383804903,timeout_loss,20.0,-0.44939229905014577
81410,2026-01-06,1086.0,0.0,7.100591715976331,timeout_loss,20.0,-3.314917127071823
83040,2026-01-06,2570.5,2.0,5.606694560669457,timeout_loss,20.0,-0.17506321727290408
31160,2026-01-06,2554.0,0.0,4.661716171617162,timeout_win,20.0,9.397024275646046
19280,2026-01-06,3524.0,0.0,3.334316907642372,timeout_loss,20.0,-0.5107832009080591
21480,2026-01-06,1629.0,0.0,7.261825449700201,timeout_win,20.0,5.033763044812769
24330,2026-01-06,1182.5,1.0,1.4763352149370386,timeout_loss,20.0,-5.792811839323467
41180,2026-01-06,4522.0,0.0,4.842901015828018,timeout_win,20.0,8.42547545333923
94090,2026-01-06,3410.0,3.0,2.3183925811437405,timeout_win,20.0,3.9589442815249267
99000,2026-01-06,1897.0,0.0,4.044321329639889,timeout_win,20.0,3.0574591460200318
64570,2026-01-06,4073.0,2.0,3.3538146441372247,timeout_win,20.0,0.2700712005892462
63950,2026-01-06,1103.0,0.0,1.899335232668566,take_profit,20.0,14.999999999999982
21530,2026-01-06,1804.0,0.0,6.246246246246246,timeout_loss,20.0,-1.0532150776053215
99460,2026-01-06,2164.0,3.0,3.7126325940212155,stop_loss,16.0,-7.999999999999995
67680,2026-01-06,629.0,3.0,3.7225042301184432,timeout_win,20.0,7.631160572337042
62010,2026-01-06,18000.0,0.0,3.8350634371395618,timeout_win,20.0,7.777777777777778
67440,2026-01-06,3920.0,0.0,6.666666666666667,timeout_loss,20.0,-1.530612244897959
69020,2026-01-06,2203.5,0.0,7.838773491592482,timeout_loss,20.0,-6.671204901293397
68230,2026-01-06,2695.0,0.0,5.551149881046788,timeout_win,20.0,3.7476808905380334
55630,2026-01-06,353.0,0.0,6.0606060606060606,take_profit,13.0,14.999999999999996
59470,2026-01-06,4033.0,2.0,2.435897435897436,timeout_win,20.0,3.818497396479048
70850,2026-01-06,807.0,0.0,2.849740932642487,stop_loss,14.0,-7.999999999999993
98420,2026-01-06,1891.0,0.0,1.3955984970477724,timeout_win,20.0,3.807509254362771
65390,2026-01-06,1058.0,0.0,4.824120603015075,timeout_loss,20.0,-0.28355387523629494
66440,2026-01-06,1256.0,0.0,7.8111587982832615,timeout_win,20.0,4.697452229299364
59430,2026-01-06,2038.0,0.0,7.3936170212765955,timeout_win,20.0,3.483807654563297
99870,2026-01-06,6252.0,3.0,3.3932135728542914,timeout_win,20.0,1.3755598208573256
62770,2026-01-06,5680.0,0.0,2.9357798165137616,take_profit,19.0,14.999999999999982
69580,2026-01-06,519.0,0.0,4.8979591836734695,timeout_win,20.0,10.982658959537572
53100,2026-01-06,4910.0,3.0,2.2105263157894735,take_profit,5.0,15.0
51920,2026-01-06,3965.0,0.0,3.0183727034120733,timeout_win,20.0,4.4136191677175285
61130,2026-01-06,1882.5,0.0,2.6158038147138964,take_profit,20.0,15.0
62730,2026-01-06,57590.0,0.0,3.7545126353790614,take_profit,7.0,15.0
63390,2026-01-06,1102.0,1.0,3.8461538461538463,timeout_win,20.0,6.0798548094373865
63670,2026-01-06,20315.0,3.0,2.4279210925644916,stop_loss,15.0,-8.000000000000004
93010,2026-01-06,1237.5,0.0,6.498037505451373,timeout_win,20.0,5.05050505050505
53570,2026-01-06,1844.0,1.0,4.39247005134056,timeout_loss,20.0,-2.0065075921908893
67370,2026-01-06,2254.0,0.0,2.763703362505758,timeout_loss,20.0,-2.839396628216504
21980,2026-01-06,795.0,0.0,3.9215686274509802,timeout_win,20.0,0.7547169811320755
52320,2026-01-06,3872.0,0.0,3.6206430694406917,timeout_win,20.0,11.802685950413224
21810,2026-01-06,293.2,0.0,2.7728403839317495,stop_loss,16.0,-7.999999999999987
51850,2026-01-06,1982.0,1.0,5.362946912242687,timeout_win,20.0,3.077699293642785
61040,2026-01-06,4375.0,1.0,3.571428571428571,stop_loss,18.0,-8.0
51860,2026-01-06,4215.0,0.0,3.9751552795031055,timeout_loss,20.0,-1.4234875444839856
59700,2026-01-06,2019.0,2.0,6.14081524616199,timeout_loss,20.0,-3.2194155522535906
58010,2026-01-06,10530.0,1.0,4.4598612487611495,stop_loss,3.0,-7.9999999999999964
65710,2026-01-06,1387.0,0.0,3.8202247191011236,timeout_win,20.0,0.8651766402307137
64360,2026-01-06,4265.0,0.0,2.6602176541717046,stop_loss,17.0,-7.9999999999999964
22010,2026-01-06,2740.5,0.0,2.0669856459330145,timeout_loss,20.0,-0.80277321656632
93100,2026-01-06,1167.0,0.0,5.128205128205128,timeout_win,20.0,11.99657240788346
48090,2026-01-06,2017.0,2.0,1.1077542799597182,timeout_win,20.0,1.5369360436291521
71280,2026-01-06,2307.0,0.0,2.8933092224231465,timeout_win,20.0,0.6068487212830517
58510,2026-01-06,2758.0,0.0,2.37741456166419,timeout_win,20.0,1.160261058738216
63810,2026-01-06,1650.0,2.0,7.114882506527414,timeout_win,20.0,3.6969696969696972
49280,2026-01-06,4610.0,0.0,1.0869565217391304,timeout_win,20.0,2.1691973969631237
68440,2026-01-06,3360.0,1.0,3.8699690402476783,timeout_win,20.0,10.416666666666668
94320,2026-01-06,160.7,0.0,3.1027795733678163,timeout_loss,20.0,-4.542626011200985
68570,2026-01-06,21555.0,0.0,1.5100671140939599,stop_loss,3.0,-7.99999999999999
59590,2026-01-06,975.0,0.0,4.471101417666303,timeout_win,20.0,0.5128205128205128
64190,2026-01-06,3225.0,0.0,4.707792207792208,timeout_loss,20.0,-0.15503875968992248
54800,2026-01-06,4600.0,1.0,5.74443141852286,timeout_win,20.0,7.065217391304348
63050,2026-01-06,4787.0,0.0,1.4461472048348802,take_profit,19.0,14.999999999999986
22090,2026-01-06,2522.0,0.0,2.0606060606060606,timeout_win,20.0,0.03965107057890563
63490,2026-01-06,1607.0,2.0,4.231770833333334,timeout_win,20.0,8.21406347230865
22120,2026-01-06,3364.0,0.0,1.8983466013472137,timeout_loss,20.0,-0.089179548156956
63060,2026-01-06,813.0,0.0,6.878306878306878,timeout_win,20.0,2.337023370233702
69630,2026-01-06,2315.5,1.0,7.6068981809591305,take_profit,11.0,14.999999999999991
93810,2026-01-06,2278.0,1.0,6.078147612156296,timeout_loss,20.0,-1.4925373134328357
167A0,2026-01-06,3135.0,0.0,4.592691920885015,timeout_win,20.0,0.1594896331738437
62870,2026-01-06,2385.0,2.0,3.427065026362039,timeout_loss,20.0,-1.090146750524109
59760,2026-01-06,1287.0,1.0,5.965202982601491,timeout_win,20.0,6.682206682206681
67630,2026-01-06,2720.0,1.0,5.200476379515681,timeout_win,20.0,3.6397058823529416
70110,2026-01-06,4260.0,1.0,7.102418939783838,take_profit,9.0,15.0
13770,2026-01-06,4400.0,2.0,4.474002418379685,stop_loss,5.0,-8.0
50360,2026-01-06,1678.0,3.0,6.838709677419355,timeout_loss,20.0,-1.7282479141835518
61430,2026-01-06,972.0,0.0,3.771551724137931,timeout_win,20.0,13.786008230452676
62720,2026-01-06,1478.0,2.0,2.7027027027027026,timeout_win,20.0,6.630581867388363
64980,2026-01-06,1752.0,2.0,1.2209302325581395,take_profit,7.0,14.999999999999996
69250,2026-01-06,2825.5,1.0,6.687306501547988,timeout_win,20.0,2.2650858255176076
62380,2026-01-06,1064.0,0.0,1.248799231508165,timeout_loss,20.0,-2.3496240601503757
59380,2026-01-06,1933.5,0.0,4.923928077455049,stop_loss,15.0,-7.999999999999992
69080,2026-01-06,3260.0,1.0,1.87207488299532,timeout_win,20.0,6.134969325153374
94010,2026-01-06,5933.0,3.0,3.1715095676824947,timeout_win,20.0,1.3821001179841566
59320,2026-01-06,653.0,0.0,6.5,timeout_loss,20.0,-0.9188361408882083
21630,2026-01-06,2208.0,1.0,6.9306930693069315,timeout_loss,20.0,-7.065217391304348
99910,2026-01-06,1497.0,0.0,5.2744119743406985,timeout_win,20.0,10.08684034736139
69990,2026-01-06,1382.0,0.0,3.4328358208955225,take_profit,16.0,14.999999999999996
67180,2026-01-06,3005.0,2.0,4.867724867724868,timeout_loss,20.0,-4.226289517470882
51210,2026-01-06,2051.0,2.0,4.938271604938271,take_profit,20.0,14.999999999999982
57570,2026-01-06,4180.0,0.0,7.932379713914174,timeout_win,20.0,6.220095693779904
69200,2026-01-06,32760.0,2.0,4.618937644341801,stop_loss,3.0,-7.999999999999997
50190,2026-01-06,1220.0,1.0,2.8334786399302527,take_profit,20.0,15.0
93470,2026-01-06,2795.0,0.0,2.888888888888889,timeout_loss,20.0,-0.6440071556350626
13010,2026-01-06,4945.0,0.0,5.52546045503792,timeout_win,20.0,2.5278058645096055
63900,2026-01-06,1346.0,0.0,5.146476642913698,timeout_win,20.0,4.086181277860327
64200,2026-01-06,3890.0,1.0,3.6885245901639343,timeout_loss,20.0,-0.2570694087403599
47550,2026-01-06,1006.0,2.0,7.356715141146274,stop_loss,14.0,-7.99999999999999
64450,2026-01-06,1199.0,0.0,5.084745762711865,timeout_win,20.0,2.168473728106756
51950,2026-01-06,2083.0,0.0,3.2128514056224895,timeout_loss,20.0,-0.2400384061449832
60700,2026-01-06,2613.0,0.0,4.035512510088781,timeout_win,20.0,1.6073478760045925
65010,2026-01-06,5445.0,0.0,3.9163420135329092,timeout_loss,20.0,-5.234159779614325
62370,2026-01-06,2656.0,0.0,4.618473895582329,timeout_win,20.0,1.8448795180722892
47920,2026-01-06,1801.0,0.0,3.787878787878788,timeout_loss,20.0,-2.7207107162687394
99740,2026-01-06,7540.0,0.0,2.0408163265306123,timeout_win,20.0,2.122015915119363
99970,2026-01-06,1010.0,0.0,3.1827515400410675,timeout_loss,20.0,-5.841584158415842
56320,2026-01-06,1885.0,0.0,6.418338108882521,timeout_win,20.0,2.6525198938992043
63760,2026-01-06,1677.0,0.0,6.723796967699407,timeout_win,20.0,10.494931425163983
59330,2026-01-06,1143.0,0.0,5.125815470643056,timeout_loss,20.0,-1.7497812773403325
60620,2026-01-06,1342.0,0.0,3.5771065182829886,timeout_loss,20.0,-2.9061102831594634
69230,2026-01-06,3136.0,1.0,2.0039421813403417,timeout_loss,20.0,-2.6785714285714284
92780,2026-01-06,1483.0,0.0,7.054545454545455,timeout_win,20.0,8.563722184760621
21540,2026-01-06,1846.0,0.0,2.8813559322033897,timeout_win,20.0,2.221018418201517
54100,2026-01-06,4045.0,0.0,6.0,timeout_loss,20.0,-0.7416563658838072
62350,2026-01-06,1978.0,3.0,3.9587852494577005,timeout_win,20.0,4.196157735085945
60580,2026-01-06,1263.0,0.0,7.3674752920035935,take_profit,6.0,14.999999999999986
64900,2026-01-06,5080.0,0.0,6.304347826086956,take_profit,5.0,15.0
95350,2026-01-07,375.0,0.0,3.2697547683923704,timeout_loss,20.0,-1.3333333333333335
90460,2026-01-07,2559.0,0.0,4.022988505747127,timeout_loss,20.0,-1.4849550605705353
87710,2026-01-07,1852.0,2.0,7.568807339449542,timeout_loss,20.0,-4.913606911447084
63050,2026-01-07,4872.0,0.0,1.483994064023744,take_profit,19.0,14.999999999999986
32210,2026-01-07,3090.0,0.0,5.43628808864266,timeout_win,20.0,3.559870550161812
90810,2026-01-07,3765.0,0.0,2.455661664392906,timeout_loss,20.0,-0.9296148738379815
63060,2026-01-07,819.0,0.0,6.692913385826772,timeout_win,20.0,1.8315018315018317
32520,2026-01-07,3140.0,1.0,6.996587030716723,timeout_win,20.0,7.643312101910828
31070,2026-01-07,3087.0,0.0,6.924922865958176,timeout_win,20.0,3.4013605442176873
26130,2026-01-07,2038.0,0.0,2.3618090452261304,timeout_win,20.0,0.14720314033366044
61040,2026-01-07,4350.0,1.0,1.8626309662398137,stop_loss,17.0,-8.0
34020,2026-01-07,1078.5,0.0,7.896051974012994,take_profit,19.0,14.999999999999988
22010,2026-01-07,2691.0,1.0,5.100671140939597,timeout_win,20.0,2.545522110739502
31160,2026-01-07,2512.0,1.0,4.80098481739844,timeout_win,20.0,14.371019108280256
45690,2026-01-07,1572.0,0.0,6.1946902654867255,timeout_win,20.0,5.216284987277354
34430,2026-01-07,4525.0,2.0,3.085714285714286,take_profit,11.0,15.0
64360,2026-01-07,4253.0,0.0,1.426872770511296,stop_loss,16.0,-7.999999999999995
93100,2026-01-07,1176.0,0.0,5.135135135135135,timeout_win,20.0,11.564625850340136
63900,2026-01-07,1374.0,0.0,5.9008654602675055,timeout_win,20.0,2.037845705967977
84100,2026-01-07,305.7,0.0,5.876288659793822,timeout_loss,20.0,-0.0654236179260676
73130,2026-01-07,1897.5,0.0,5.064715813168261,timeout_win,20.0,3.4519104084321475
79950,2026-01-07,4220.0,3.0,1.488833746898263,timeout_win,20.0,8.649289099526067
62980,2026-01-07,1074.0,2.0,2.601156069364162,timeout_win,20.0,1.86219739292365
79940,2026-01-07,2354.0,0.0,4.827894501564596,timeout_win,20.0,2.3789294817332203
76130,2026-01-07,1317.0,0.0,2.488335925349922,timeout_loss,20.0,-0.9870918754745633
19280,2026-01-07,3512.0,0.0,3.373423291287768,timeout_win,20.0,2.0216400911161734
59590,2026-01-07,972.0,0.0,5.978260869565218,timeout_win,20.0,1.646090534979424
61670,2026-01-07,928.0,0.0,3.762827822120866,take_profit,4.0,14.99999999999998
31090,2026-01-07,1073.0,1.0,3.2195121951219514,timeout_win,20.0,2.982292637465051
77230,2026-01-07,2777.0,0.0,4.072224356511717,take_profit,20.0,14.999999999999991
63950,2026-01-07,1094.0,0.0,2.3191094619666046,take_profit,19.0,14.999999999999991
72760,2026-01-07,2357.5,0.0,2.7274710888064586,timeout_win,20.0,10.116648992576883
17660,2026-01-07,14720.0,0.0,4.75177304964539,timeout_win,20.0,3.057065217391304
77150,2026-01-07,2550.0,1.0,5.116279069767442,timeout_win,20.0,10.23529411764706
90010,2026-01-07,2704.5,0.0,2.959709757494749,timeout_win,20.0,8.726197078942503
21540,2026-01-07,1859.0,0.0,2.2714681440443214,timeout_win,20.0,2.151694459386767
52330,2026-01-07,3998.0,0.0,5.651366410188379,timeout_win,20.0,8.629314657328663
90080,2026-01-07,4124.0,1.0,3.581336696090794,stop_loss,15.0,-7.99999999999999
99870,2026-01-07,6260.0,3.0,4.7060793836878245,timeout_win,20.0,2.2044728434504792
22690,2026-01-07,3519.0,0.0,7.760736196319018,timeout_win,20.0,7.757885763000852
59460,2026-01-07,2028.0,2.0,2.543640897755611,timeout_loss,20.0,-0.2465483234714004
32320,2026-01-07,544.0,0.0,1.4925373134328357,timeout_win,20.0,7.352941176470589
49580,2026-01-07,2873.0,0.0,3.02367941712204,timeout_loss,20.0,-0.41768186564566656
92020,2026-01-07,3033.0,3.0,4.12459353072052,timeout_win,20.0,8.605341246290802
97690,2026-01-07,2445.0,0.0,5.795847750865052,timeout_loss,20.0,-0.2044989775051125
19250,2026-01-07,5254.0,1.0,3.6172695449241536,timeout_win,20.0,4.073087171678721
18820,2026-01-07,1721.0,2.0,7.3638613861386135,timeout_win,20.0,5.868680999418943
18870,2026-01-07,554.0,0.0,4.545454545454546,take_profit,4.0,14.999999999999982
63390,2026-01-07,1112.0,2.0,4.356060606060606,timeout_win,20.0,7.913669064748201
63400,2026-01-07,3495.0,0.0,1.7569546120058566,timeout_win,20.0,3.862660944206009
52320,2026-01-07,3889.0,0.0,4.226110363391655,timeout_win,20.0,11.648238621753665
30870,2026-01-07,2614.0,0.0,2.631578947368421,timeout_win,20.0,9.984697781178271
99970,2026-01-07,994.0,0.0,3.696098562628337,timeout_loss,20.0,-3.8229376257545273
59470,2026-01-07,4044.0,2.0,2.9089053329931103,timeout_win,20.0,4.4757665677546985
41160,2026-01-07,4335.0,3.0,7.458912768647282,timeout_win,20.0,1.845444059976932
80790,2026-01-07,4030.0,0.0,1.7610062893081762,timeout_win,20.0,1.6129032258064515
61960,2026-01-07,4220.0,0.0,3.201970443349754,stop_loss,17.0,-7.999999999999997
41820,2026-01-07,2929.0,0.0,5.469314079422382,timeout_win,20.0,10.071696824854898
94490,2026-01-07,4032.0,1.0,3.1871494135645078,stop_loss,19.0,-7.999999999999999
20040,2026-01-07,3035.0,0.0,5.391304347826087,timeout_win,20.0,6.589785831960461
99000,2026-01-07,1893.0,0.0,4.05924300603401,timeout_win,20.0,4.595879556259905
38430,2026-01-07,1717.0,0.0,4.153555695405916,timeout_loss,20.0,-5.358182877111241
99460,2026-01-07,2179.0,3.0,3.8387715930902107,stop_loss,14.0,-7.999999999999997
19390,2026-01-07,1575.0,0.0,7.498295841854125,take_profit,17.0,14.999999999999986
34330,2026-01-07,2292.0,1.0,3.7562986715529085,take_profit,18.0,14.999999999999988
77210,2026-01-07,6310.0,0.0,5.604203152364273,take_profit,5.0,14.999999999999986
26020,2026-01-07,5340.0,0.0,4.085603112840467,timeout_win,20.0,7.865168539325842
96210,2026-01-07,2983.0,0.0,3.6834924965893587,timeout_win,20.0,3.084143479718404
69990,2026-01-07,1404.0,0.0,1.5429831006612784,take_profit,15.0,14.999999999999995
87930,2026-01-07,4125.0,1.0,5.069708491761723,timeout_loss,20.0,-0.12121212121212122
21270,2026-01-07,737.5,0.0,1.1978521272201634,timeout_loss,20.0,-0.6779661016949152
22090,2026-01-07,2521.0,0.0,1.652559451833938,timeout_win,20.0,0.7933359777865925
81730,2026-01-07,2710.0,0.0,2.8126187761307486,timeout_win,20.0,0.8487084870848708
90760,2026-01-07,2393.5,0.0,5.024027959807777,timeout_win,20.0,2.2561102987257153
41180,2026-01-07,4547.0,1.0,5.23621131021643,timeout_win,20.0,7.851330547613811
68230,2026-01-07,2725.0,0.0,5.977192292567833,timeout_win,20.0,3.5596330275229358
83080,2026-01-07,1617.0,2.0,4.414587332053743,take_profit,18.0,14.999999999999996
91010,2026-01-07,5245.0,0.0,5.795038633590891,timeout_loss,20.0,-3.698760724499523
47550,2026-01-07,1007.5,2.0,6.714755489551284,stop_loss,13.0,-7.99999999999999
19520,2026-01-07,3315.0,0.0,6.907894736842106,timeout_win,20.0,5.88235294117647
97950,2026-01-07,2436.0,0.0,2.455264253017062,timeout_win,20.0,2.0935960591133003
54100,2026-01-07,4080.0,0.0,7.294429708222812,timeout_loss,20.0,-1.4705882352941175
74580,2026-01-07,1697.0,0.0,3.733170134638923,timeout_win,20.0,0.5892751915144373
60700,2026-01-07,2620.0,0.0,4.436450839328537,timeout_win,20.0,3.396946564885496
27300,2026-01-07,2109.0,0.0,4.025844930417495,timeout_win,20.0,1.0431484115694643
53570,2026-01-07,1844.0,1.0,4.951622083096187,timeout_loss,20.0,-1.2472885032537961
36120,2026-01-07,3035.0,2.0,1.8054162487462388,timeout_win,20.0,3.459637561779242
91470,2026-01-07,3435.0,0.0,4.998457266275841,timeout_win,20.0,6.055312954876273
22290,2026-01-07,2993.5,0.0,2.152177597017455,timeout_win,20.0,1.2193085017538
